371.969	114.875	926.344
840.906	465.688	111.281
890.281	779.625	40.0625
426.656	958.563	69.375
168.813	216.344	119.719
605.281	121.188	633.094
594	706.844	749.094
937.594	685.781	305.656
828.25	387.25	1021.41
791.031	209.313	174.656
397.563	185.563	594.906
200.313	983.156	194.813
390.875	311.281	123.719
202.906	47.3438	789.656
779.281	902.156	1.8125
459.375	436.594	820.75
472.406	506.719	767.344
244.219	572.813	94.9688
944.125	915.25	877.563
61.0625	502.656	647.188
765.125	774.188	261.875
931.719	810.969	204.406
566.094	52.4688	534.688
809.313	721.031	24.625
749.281	566.625	936.125
896.531	816.031	312.75
404.406	493.438	53.8438
667.594	0.875	787
774.313	225	158.469
58.9063	686.688	33.4688
354.156	714.594	817.281
446.719	1005.25	650.781
302.375	488.406	895.313
81.1875	103.406	146.656
146.438	940	316.125
382.781	833.344	47.75
833.719	245.75	919.406
262.656	275.813	213
234.875	866.438	895.813
908.969	865.031	623.875
41.875	177.688	188.156
364.438	460.031	189.5
915.906	637.969	559.438
933.531	535.125	748.156
1023.28	992.563	888.219
860.344	150.188	383.375
291.188	175.063	997.094
759.594	733.781	31.625
660.5	832.188	753.563
837.781	127.625	736.125
384.063	665.406	937.375
911	32.9375	792.031
459.625	7.75	234.094
428.5	160.344	941.063
513.719	248.688	772.563
928.25	218.594	32.875
789.656	233.719	569.938
825.719	872.438	339.563
551.844	1015.56	890.188
662.375	233.188	832.281
379.938	375.688	35.8125
574.75	407.406	122.656
332.719	920.563	206.313
962.719	128.063	869.688
915.375	456.25	227.438
649.969	573.5	639
433.813	16.875	884.844
142.969	273.813	298.969
698	574.906	981.813
621.781	807.125	432.844
838	757.188	139.031
528.906	20.5625	7.15625
766.25	341.875	923.75
473.344	786.313	51.7188
646.094	24.75	698.781
992.313	512.438	723.313
272.313	842.063	662.125
611.531	269.938	864.469
471.094	766.094	360.031
14.8438	487.969	641.5
413.563	392.813	28.2813
295.75	611.156	905.063
442.531	953.875	392.156
545.906	10.3125	997.594
885.938	447.906	716.406
340.938	616.781	510.5
573.031	39.9375	387.281
238.625	959.813	880.125
987.219	623.406	597.969
78.2813	416.781	312.625
510.531	81.9688	895.75
311.563	800.25	955.25
602.531	221.406	286
574.156	895.375	256.063
308.625	744.563	887.375
236.625	195.281	457.5
911.688	588.094	29.4688
1019.09	60.6563	634.031
263.094	173.906	118.906
237.031	506.75	982.813
50.4688	81.5313	345.75
286.438	527.906	502.313
422.156	946.875	615.469
299.156	487.156	411.281
974.125	561.5	854.938
813.469	820.875	607.063
890.938	325.688	961.688
274.344	965.938	736
130.688	793.469	484.219
180.125	27.3125	42.625
465.688	882.969	139.375
14.8125	217.875	838.156
816.313	798.344	674.281
305.906	800.156	943.594
862.313	248.438	510.719
23.5625	77.5313	31.625
364.75	732.469	419.625
184.75	305.063	186.469
762.75	137.969	59.625
538.219	367.469	826.063
162.625	921.438	134.969
29.9375	185.781	837.688
255.188	584.375	355.219
552.875	680.844	891.625
954.875	967.938	107.719
156.906	571.344	819.438
916.594	74.25	893.219
842.125	397.594	561.938
688.063	461.75	288.125
972.219	1005.69	745.5
609.063	278.906	135.125
202.688	614.906	499.031
363.844	235.438	489.906
708.375	970.875	687.219
1006.13	243.219	525.875
241.469	919.563	495.969
334.281	550.375	584.469
344.594	356.5	173.281
297.125	224.531	944.938
757.406	826.344	666.031
703.156	276.563	785.25
65.9688	739.063	879.656
349.75	45.4375	495.906
21.2813	858.281	633.344
553.531	618.531	582.313
796	655.375	713.438
778.156	888.813	161.781
433.656	805.313	21.9375
448.875	43.1563	518.438
275.719	69.9063	250.719
1005.59	518.594	630.281
72.7188	376.313	978.438
880.688	345.563	247.688
296.469	52.1875	1016.5
176.594	70.5625	225.406
308.125	805.719	665.188
85.6875	269.063	139.75
222.75	576.063	182.531
647.438	109.469	464.594
777.031	341.813	58.7813
289.281	710.938	894.188
581.188	889.313	83.1563
814.469	1023.63	650.219
633.688	609.031	607.344
198.906	1002.34	237.063
43.3125	244.781	261.25
416.563	814	279
921.625	388.531	745
211.438	54.2188	619.063
362.469	369.906	684.125
999.438	229	917.25
355.281	976.375	681.063
206.5	289.125	363.969
544.75	297.969	225.25
102	109.281	726.344
864.031	687.969	838.781
5.90625	503.125	619.125
957.75	297.594	620.344
764.813	894.781	934.094
850	620.438	312.188
803.031	153.719	555.625
705.563	404.094	1017
104.375	421.469	28.0938
703.906	265.094	173.063
234.125	193.531	882.875
781.594	48.75	494.813
57.5	984.281	87.0313
579.031	985.625	587.656
899.719	418.5	412.813
423.406	674.313	843.094
967.844	289.906	2.28125
631.031	50.625	671.781
432.063	977.375	618.438
205.688	424.313	348.719
638.063	827.781	4.96875
107.781	403.875	283.5
324.375	844	873.969
319	202.406	578.219
480.313	1018.97	443.625
377.313	428.813	394.094
594.344	898.781	345.5
402.813	973.844	521.344
428.625	622.875	795.375
85.6563	154.813	212.906
89.4375	324.875	483.125
644.219	340.75	81.2188
629.25	146.25	287.438
844.75	449.594	1018.25
226.25	109.906	531.438
270.938	7.53125	590.063
789.031	110.094	992.438
378.281	925.656	534.219
228	309.875	489.938
318.063	424.344	783.063
861.781	398.438	437.719
741.531	752.531	93.5938
83.6875	771.125	867.281
653.094	368.25	486.406
96.6563	425.25	192.875
351.344	935.281	234.813
317.75	157.969	349.719
186.656	278.813	210.875
176.594	343.313	67
513.938	986.781	828.656
457.156	934.875	183.563
493.469	483.406	716
254.563	959.156	284.094
306.719	842.156	839.281
645	814.125	7.375
267.219	296.469	975.813
880.063	529.844	724.469
262.313	943.125	503.031
95.7813	845.781	78.5313
289.406	393.063	658.688
527.438	441.875	144.094
998.344	76.4063	5.3125
936.719	421.531	773.438
192.156	104.156	433.281
694.188	540.063	843.969
857.25	278	511.469
891.313	152.563	994.063
551.281	225.969	68.3438
209.531	202.469	197.531
204.313	979.719	607.719
756.5	301.438	696.125
804.969	943.406	950.688
864.563	265.188	107.969
63.375	925.438	151.875
914.156	368.031	979.625
390.719	339.406	700.969
908.813	389.219	443.656
690.813	273.5	494.406
540.5	821.281	813.156
764.219	498.344	847.625
572.438	285.469	355.5
55.4375	933.094	781.188
377.313	289.156	216.313
332.344	51.3438	902.75
254.781	413.5	148.344
896.25	622.688	802.438
201.563	462.531	780.031
443.719	651.719	823.844
178.625	330.406	986.281
726.406	202.281	883.563
48.4375	761.031	36.9063
133.969	84.3438	565.938
582.594	545.781	224.125
79.0313	311.906	66
421.125	136.906	257.719
840.313	520.969	275.156
1011.63	938.5	124.656
291.25	723.906	482.219
301.813	352.906	537.688
830.563	529.625	68.9375
849.094	567.688	106.125
521.781	969.375	740.438
485.281	462.125	940.906
562	374.031	905.563
675.531	125.469	519.563
115.125	286.5	559.563
810.25	378.031	878.688
762.188	474.969	368.281
452.688	599.969	388.125
647.188	570.969	494.156
856.719	190.156	9.9375
111.875	41.5938	227.094
262.094	420.125	724.563
453.344	136.25	557.094
877.313	825.969	223.5
945.969	320.875	146.656
621.406	10.5313	978.469
550.125	396.156	12.6875
242.75	906.938	606.656
156.25	16.9375	548.031
938.688	668.375	229.844
415.281	988.969	99.4063
409.156	518.25	343.344
336.281	640.406	256.781
296.906	546.313	920.219
489.531	336.031	690.75
471.375	596.719	422.656
944.406	123.875	680.656
152.25	253.313	114.25
104.469	706.031	846.25
502.5	464.625	669.094
428.531	655.25	101.594
850.5	377.469	899
532.5	985.344	404.156
743.094	645.719	383.094
832.906	873	65.4688
761.406	371.063	241.25
838.594	802.5	280.5
576.719	178.906	127.219
775.25	423.719	286.125
175.063	557.25	247.031
326.25	230.469	673.813
715.156	686.313	658.75
57.375	337.406	975.063
328.375	315	166.875
377.375	283.063	984.156
241.875	267.063	639.813
774.156	596.781	277.5
729.219	346	731.25
22.0938	717.344	645.813
129.406	737.125	390.031
536.5	884.844	606.125
507.031	31.5313	687.875
566.75	357.969	586.313
782.594	23.1875	0.65625
560.063	766	289
813.063	855.25	741.156
303.563	551.563	415.313
104.219	398.719	99.0313
684.219	165.719	707.5
686.844	756.219	909.531
774.719	583.156	271.281
114.125	273.531	751.031
1000.91	499.594	220.063
820.406	627.594	356.875
494.188	1022.44	382.625
970.719	225.906	645.375
589.5	149.031	952.188
468.906	657.719	49.8125
671.469	760.188	102.375
666.344	204.375	239.969
749.688	1018.38	772.188
914.719	560.781	913.156
889.688	630.719	737.156
748.594	155.563	774.344
156.438	414.438	629.219
733.969	849.875	907.281
65.25	404.219	618.094
499.781	462.188	780.063
592.656	343.781	597.031
368.969	767.719	83.4063
97.9375	1020.97	45.5313
406.188	110.781	424.906
444.313	276.188	463.875
230.375	267.594	657.125
914.5	900.031	460.094
421.563	237.625	987.531
757.094	349.906	740.375
617.844	636.344	915.656
698.844	241.281	111.406
544.406	732.656	581.563
15.4688	523.156	469.438
994.125	910.969	719.219
251.719	106.031	273.063
477.469	621.313	50.25
395.438	119.438	1022.09
757.656	41.8125	4.5
696.563	979.344	723.563
768.875	144.469	694.531
627.438	678.875	999.406
72.8125	929.156	881.969
643.563	910.313	588.938
155.844	920.156	587.656
269.25	179.688	640.281
854.313	686.344	879.219
459.281	1006.53	675.938
725.75	59.625	835.531
764.813	997.5	855.375
321.656	120.469	210.438
298.781	970.5	862.688
255.75	221.094	886.938
441.219	210.656	951
771.375	399.344	383.719
571.344	645.844	963.625
753.906	753.688	398.031
563.375	1003.72	643.031
335.531	440.344	642.375
712.344	501.875	684.406
274.781	107.25	66.75
143.125	464.844	184.594
662	877.313	272.469
837.188	639.875	938.781
104.719	260.281	509.063
717.938	721	112.219
380.906	493.344	984.063
101.219	465.406	95.4063
533.219	333.781	809.469
843.906	755.5	577.469
52.9688	191.844	1014.63
437.438	658.844	738.719
922.344	863.156	937.281
494.563	491.313	744.938
775.875	393.156	762.469
280.563	371.594	31.9688
841.969	776.063	445.094
229.656	84.4375	272.094
640.688	785.656	333.969
260.813	496.594	769.906
575.406	356.25	713
990.313	411.313	279.219
910.188	606.563	621.156
355.688	820.625	849.656
834.531	433.563	83.2188
647.563	1006.09	705.188
511.25	188.688	580.875
244.094	882.656	295.844
1013.28	839.594	412.156
329.438	408.219	673.344
953.188	925.531	284.344
781.969	538.313	975.094
939	657.844	49.0625
269.875	295.563	811.469
264.25	293.906	360.344
936.313	838.094	249.219
329.875	235.344	984.219
251.375	955.969	837.594
105.875	591.094	232.813
384.969	196	805.969
918.219	316.656	55.4688
770.063	736.531	571.875
561.063	377.438	112.031
70.5313	791.656	27.9063
327.813	315.719	148.438
538.531	335.063	758.469
612.844	593.438	948.063
676.281	726.813	595.219
73.5	301.813	14.9688
790.688	1021.34	593.438
312.563	486.5	138.188
527.969	191.719	562.75
386.281	523.188	693.563
740.594	724.625	630.563
126.313	979.906	748.156
57.7188	233.406	510.781
136.875	997.281	467.625
803.438	626.906	793.281
627.281	859.5	295.688
1021.97	878.188	345.906
161.063	110.281	986
1002.31	598.406	116.563
70.125	338.875	407.781
441.188	752.031	823.844
611	899.156	577.188
929.094	210.844	234.719
183.406	449.938	328.063
221.969	854.75	802.469
876.656	407.594	453.813
971.5	48.8438	807.313
307.813	531.938	226.25
684.719	296.625	176.594
893.125	483.656	863
933.625	599.313	163.125
456.719	698.375	837.438
1005.59	988.594	526.781
90.0938	51.9375	590.688
883.188	606.875	617.813
594.438	289.781	807.531
396.438	902.75	122.406
991.156	59.125	428.063
352.094	367.156	2.03125
324.656	216.625	800.594
502.531	62.5938	910.313
407.125	582.219	455.906
723.5	582.188	599.125
620.75	200.219	384.219
794.625	927.531	577.813
831.563	818.031	970.969
788.625	201.844	645.094
526.25	863.531	844.906
746.656	707.188	633.563
406.031	899.438	1006.34
545.656	259.063	614.438
697.094	656.156	973.469
575.719	277.813	522.406
207.5	896.969	173.938
152.594	739.406	708.094
570.156	637.063	1020.34
1023.91	612.531	526.25
537.781	46.7813	852.594
914.063	564.313	263.156
5.46875	955.656	837.094
102.219	133.969	874.969
390.75	780.594	66.8125
334.375	16.5625	76.9063
378.688	6.40625	235.625
588.375	764.344	363.188
449.938	117.5	846.813
404.219	327.531	956.688
611.469	577.906	893.625
598.781	242.063	329.313
239.688	641.813	671.125
673.594	778.656	511.594
523.75	179.75	429.938
482.281	1007.97	908.281
22.6875	75.0313	94.8125
398.719	324.781	954.625
852.281	587.25	506.031
404.156	941.781	534.469
115.313	881.594	427.938
770.875	1019.59	234.313
30.9063	476.5	121.219
363.969	348.406	966.594
20.9063	964.844	799.938
795.281	794.875	768.719
628.844	45.0938	54.0938
567.313	714.406	138.563
293.281	748.969	338
356.031	522	933.313
967.281	947.125	881.969
583.875	962.25	708.344
314	1014.66	435.313
962.844	619.188	502.813
169.594	741.969	50.125
331.219	514.813	224.844
15.8125	161.188	549.656
308.063	869.031	559.031
357.719	1.25	119.313
292.625	561.719	0.8125
784.031	78.2188	939.563
825.375	213.75	392.813
458.625	793.594	895.031
937.063	551.594	659.656
255.844	627.594	658.906
730.938	976.563	583.938
148.594	355.656	879
796.938	758.656	964.438
825.75	111.406	121
26	965.156	450.875
207.688	652.781	202.438
340.094	778.906	664.531
976.875	157.656	649.313
181.906	432.969	78.75
403.969	774.156	785.438
851.594	708.594	416.75
510.438	656.281	85.5313
290.938	186.688	237.188
636.125	33.4688	1002.5
341.719	1004.53	540.063
57.0313	584.938	424.156
147.25	407.406	156.188
309.531	223.813	53.6563
271.625	610.594	876.469
342.063	596.969	944.719
753.594	26.2188	808.063
650.906	82.6563	106.063
537.469	613.906	446
21.0938	683.188	1002.25
430.406	77.5	351.188
840.531	110.688	925.25
600.094	727.406	191.406
629.188	43.7813	283.688
574.438	630.281	648
858.688	560.594	660.563
585.031	982.063	333.219
52.4063	674.219	210.125
811.906	865.625	248.781
901.938	500.063	576.5
784.219	21.375	750.5
473.031	297.094	437.281
665.125	92	945.594
25.6563	220.563	770.094
552.125	333.656	3.71875
933.031	720.031	277.844
789.5	50.7188	216.094
252.25	560.281	26.2813
147.344	550.469	391.75
467.406	867.469	21.875
420.375	159.156	757.531
369.656	389	163.344
368.688	507	322.625
383.563	566.656	715.156
469.938	380.313	214.438
1019.66	158.875	372.156
464.938	216.344	846.406
918.75	719.5	443.531
722.031	294.125	492.656
180.219	481.469	333.656
430.75	22	462.188
307.313	340.344	19.4063
565.156	866.688	787.188
641.938	562.438	690.188
1000.56	488.156	950.75
706.156	668	757.938
927.156	565.875	403.969
390.406	814.625	198.938
284.438	76.1875	393.75
338.094	447.438	71.5625
468.25	510.594	79.875
806.5	144.75	671.188
837.938	430.844	226.219
877.313	781.875	338.344
79.8125	62.125	232.531
524.938	426.313	593.813
510.031	940.75	435.813
220.5	578.406	932.281
553.375	617.531	204.156
646.438	462.625	824.531
316.938	588.813	539.375
692.531	988.125	135.719
299.313	37.0938	3.53125
408.219	143.469	185.438
637.969	20.5	930.031
781.625	887.844	373.719
507.844	585.563	417.813
816.375	172.094	250.219
549.5	342.219	721.906
452.781	779.938	482.531
55.9375	531.656	950.375
464.219	658.125	221.656
264.75	793.813	1021.13
423.219	230.406	195.813
864.094	477.344	672.75
16.625	336.281	170.906
1015.72	1022.78	534.594
871.625	76.5938	561.031
887.25	705.313	422.469
608.5	731.469	702.938
297.031	888.75	636.969
445.688	669.031	893.969
563.688	136.25	170.969
349.094	645.438	935.844
359.813	453.844	663.406
15.2813	211.438	558.969
929.875	832.25	233.438
804.344	645.813	266.313
227.594	255	548.531
772.031	846.594	39.3438
793.313	990.219	144.656
1.3125	884.906	688.906
386.125	418.375	795.375
98.5625	952.063	369.781
867.5	841.219	800.969
210.563	664.594	805.5
659.313	759.813	510
407.906	750.219	514.656
756.75	303.813	620.063
906.469	483.219	820.625
967.094	431.031	894.688
584.906	720.094	980.5
791.063	519.563	534.906
41.6875	644.375	442.844
837.25	280.125	598.563
589.563	459.156	958.25
742.969	406.25	381.625
659.375	235.969	796.125
199.344	341.969	558.656
118.406	11.2813	355.781
258.5	357.313	473.25
923.781	798.844	453.25
404.563	746.5	634.625
379.906	44.6875	160.094
202	127.313	135.813
432.406	61.9063	791.188
831.594	509.125	549.719
119.75	847.594	201.906
530.969	983.156	854.063
890.563	542.781	540.344
262.5	443.094	753.656
72.4063	622.313	49.8438
45.0313	185.5	683.344
219.625	982.906	872.156
436.656	561.906	359.469
830.281	213	58.8438
792.719	168.281	887.563
163.438	536.156	896.281
486.469	259.688	58.3125
115.219	411.594	108.656
976.406	1023.88	194.938
864.719	63.9688	816.094
143.5	853.469	1020.53
43.9063	1.65625	224.094
643.125	710.625	704.063
427.344	760	805.938
418.031	343.688	518.313
675.125	140.281	613.469
929.5	262.125	831.563
584.938	841.219	570.594
185.219	456.531	878.719
671.219	709.875	196.875
668.625	526.656	358.063
650.938	768.531	962.688
932.781	464.188	758.5
817.5	384.188	376.688
822.906	4.5625	132.156
327.219	325.875	329.969
695.031	919.406	709
511.438	376.031	833.906
70.9375	791.531	1008.16
714.375	69	280.688
692.563	1015.81	214.938
374.344	59.2813	246.469
204.313	452.156	961.969
548.125	712.344	227.063
582.281	422.156	767.406
72.4063	816.688	1001.66
566.719	383.063	81.0313
557.594	677.906	514.563
717.219	566.875	346.688
404.281	161.688	78.5
190.531	298.469	84.2188
681.781	734.125	665.375
632.406	860.313	19.1563
790.5	678.438	1012.16
175.875	181.531	899.563
992	588.75	255.688
892.781	191.25	856.031
196.625	467.563	444.188
391.469	837.719	412.313
272.031	459.781	219.094
591.031	209.156	614.5
818.844	906.094	555.063
449.406	842.063	934.656
32.75	680.25	832
703.469	248.563	132.344
35.2188	457.281	882.5
58.1875	472.719	861.781
744.281	73.125	316.938
471.875	887.5	204.938
671.125	98.5625	341.719
513.438	182.219	665.469
110.531	488.219	560.063
91.4688	875.906	944.094
506.594	367.313	840
382.906	102.906	666.281
649.531	829	326.344
968.75	329.844	770.969
289.688	232.875	292.969
457.219	426.25	279.188
563.75	249.563	901.063
445.25	48.0938	898.906
399.875	322.25	226.938
782.875	960.344	749.594
764.5	1017.41	445.25
923.625	630.313	170.313
849.438	228.156	415.406
753.094	729.125	595.125
1010.34	2.34375	968.875
595.313	469.563	439.563
366.813	618.781	613.219
432.594	13.7813	105.625
615.469	247.438	114.344
42.5938	394.625	197.781
34	901.688	269.156
780.594	580.281	20.8125
239.969	861.781	869.906
106.313	722.344	727.875
53.8438	89.75	920.25
947.594	348.531	498.375
762.344	787.406	140.875
715.875	544.094	437.281
239.531	836.906	100.063
550.313	775.875	851.75
865.781	280.156	563.219
649.031	366.094	632.906
993.906	740.125	921.188
1004.53	682.5	26.0313
602.656	840.625	342.75
749.813	519.781	433.906
10.875	571.281	563.5
508	934.688	339.75
280.688	746.906	384.563
332.344	558.125	1014.72
922.719	223.031	260.719
305.25	882.281	124.844
911.594	237.594	904.438
562.844	246.219	969.813
453.5	768.531	16.5625
442.531	726.063	320.563
685.188	184.563	162.219
451.344	193.375	944.594
1022.47	827.625	163.25
596.656	951.094	413.25
877.938	111.938	277.094
269.594	687.656	348.313
1021.44	518.406	641.875
569.906	714.063	586.219
299.313	904.875	1021.16
75.0938	876.313	196.875
494.094	163.281	660.719
674.844	656.75	831.719
900.125	656.438	886.5
988.781	947.969	21.8125
41.4063	884.781	875.719
697.25	769.313	576.781
574.875	260.594	658.938
1002.94	245.188	845.094
985.063	403.469	508.75
732.969	823.688	838.969
902.188	30.9375	121.031
135.219	106.656	107.938
996.75	389.75	764.063
538.781	145.031	176.438
735.156	881.656	525.75
560.281	271.719	793.844
393.563	249.781	814.594
693.344	145	783.719
313.781	566.406	391.688
151.875	718.75	153.344
1019.41	865.375	790.406
159.906	241.156	637.594
123.219	559.156	332.469
906.594	841.406	750.875
624.313	335.875	89.0625
715.375	826.375	332.938
738.219	761.031	376.125
985.844	667.063	25.8125
501.906	122	319.938
549.094	840.188	512.656
165.594	689.25	366.5
39.5938	117.219	63.0938
624.719	567.688	178.656
807.688	534.156	99.5938
44.4063	716	214.594
884.344	1013.88	934.281
37.5313	104	779.438
222	55.25	930.25
832.531	509.25	351.938
335	663.875	872.438
300.781	663.094	549.5
567.938	343.25	326.844
410.906	531.688	177.969
390.719	157.25	432.844
48.0313	837.938	261.344
145.344	38.0938	759.063
809.906	677.594	997.438
830.75	851.625	112.063
977.156	820.25	379.281
74.9063	13.25	724
625.844	879.625	999.781
324.438	914.719	864.656
27.9063	652.406	31.6875
597	15.125	91.9688
359.219	837.844	40.4063
902.875	212.438	62.1875
353.094	465.313	265.406
908.563	48.4063	430.438
291.063	630.406	752.156
913.063	839.531	526.031
476.188	622.219	414.125
201.969	203.375	785.906
721.5	382.656	194.719
997.5	315.813	602.219
386.5	200.656	476.813
